Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
39_vertebral,COPOD,38.447971781305114,10.618530601622387,79.16666666666666,-0.1139605764596379,0.0,0.0,0.0,0.0012683868408203,0.0032050609588623
40_vowels,COPOD,63.04693715194909,5.321119328350279,87.64302059496568,-0.0621023886978785,0.0,0.0,0.0,0.0023121833801269,0.0072739124298095
41_Waveform,COPOD,63.75082836315441,3.387556509092039,87.51210067763795,-0.0542260708428977,0.0,0.0,0.0,0.00563645362854,0.0206875801086425
42_WBC,COPOD,69.23076923076923,6.926406926406926,86.56716417910447,-0.0599144689515278,0.0,0.0,0.0,0.0012276172637939,0.0032634735107421
43_WDBC,COPOD,71.72897196261681,7.274279774279774,88.28828828828829,-0.0574327055600676,0.0,0.0,0.0,0.0017375946044921,0.0052318572998046
44_Wilt,COPOD,47.98366560795607,4.920879152346283,85.20055325034578,-0.0482458719408479,0.0272727272727272,0.0212765957446808,0.0379746835443038,0.0030910968780517,0.010319709777832
45_wine,COPOD,76.85185185185186,18.835978835978835,87.17948717948718,-0.0671156055214024,0.0,0.0,0.0,0.0012104511260986,0.0032217502593994
46_WPBC,COPOD,67.2360248447205,30.65329172194693,65.0,-0.2004916025441716,0.0,0.0,0.0,0.0013909339904785,0.0040376186370849
47_yeast,COPOD,71.61436428340345,48.81613994054719,60.0896860986547,-0.0513958934067919,0.0824742268041237,0.2758620689655172,0.0484848484848484,0.0017585754394531,0.0053541660308837
1_ALOI,AutoEncoder,94.7217659982926,28.081616097400943,89.7,0.3763553734994651,0.3087248322147651,0.1875,0.8734177215189873,7.135352373123169,7.294311761856079
2_annthyroid,AutoEncoder,81.4459375,24.30803964875996,86.38888888888889,0.2528223352324493,0.3130841121495327,0.25,0.41875,3.7524304389953618,3.864577054977417
3_backdoor,AutoEncoder,47.08292124022461,1.8841871473490608,87.4,-0.0281350597582621,0.015625,0.0093457943925233,0.0476190476190476,5.530212163925171,5.686422824859619
4_breastw,AutoEncoder,82.1697695035461,58.516225341993874,70.73170731707317,0.2526754805132686,0.4230769230769231,0.55,0.34375,0.2502148151397705,0.262176513671875
5_campaign,AutoEncoder,47.71134855269471,9.359059696374612,79.13333333333334,-0.0173633110728405,0.0979827089337175,0.0854271356783919,0.1148648648648648,4.968043804168701,5.123881101608276
6_cardio,AutoEncoder,95.3265306122449,70.3855477736954,87.09090909090908,0.603483286289465,0.6162162162162163,0.456,0.95,0.941554307937622,0.9734277725219728
7_Cardiotocography,AutoEncoder,97.37177999535857,88.93390023740291,91.65354330708662,0.7952121199875216,0.8359133126934984,0.7336956521739131,0.9712230215827338,0.9398469924926758,0.974334478378296
8_celeba,AutoEncoder,93.85475515131624,21.696476191515085,89.43333333333334,0.3018429864695968,0.2287104622871046,0.1331444759206798,0.8103448275862069,5.507067441940308,5.663583993911743
9_census,AutoEncoder,51.49898894520706,5.342540689912114,83.26666666666667,0.0069612151849024,0.0805860805860805,0.056701030927835,0.1392405063291139,5.26917290687561,5.429269075393677
10_cover,AutoEncoder,97.0426487093154,24.80026690526916,88.8,0.2507404627954235,0.1428571428571428,0.0773480662983425,0.9333333333333332,5.563694000244141,5.722665548324585
11_donors,AutoEncoder,85.09073901312365,24.509885040886054,87.5,0.2851857113765023,0.2964352720450281,0.2005076142131979,0.5683453237410072,5.266867399215698,5.4320197105407715
12_fault,AutoEncoder,99.05333670374117,96.77480805381376,94.16809605488852,0.885256003100216,0.9267241379310344,0.8634538152610441,1.0,0.7658348083496094,0.8037643432617188
13_fraud,AutoEncoder,98.68757646535424,4.6437198067632846,89.96666666666667,0.0942194159978852,0.019543973941368,0.0098684210526315,1.0,5.635401964187622,5.793975114822388
14_glass,AutoEncoder,84.92063492063492,30.0,89.23076923076924,0.2254871963578487,0.2222222222222222,0.1428571428571428,0.5,0.1084952354431152,0.1132333278656005
15_Hepatitis,AutoEncoder,71.25,33.26330532212885,75.0,-0.1348399724926484,0.0,0.0,0.0,0.0332701206207275,0.0355896949768066
16_http,AutoEncoder,47.12085704720456,0.6778407396112432,89.60000000000001,-0.0051403986398708,0.0063694267515923,0.0033222591362126,0.0769230769230769,5.5459372997283936,5.703809976577759
17_InternetAds,AutoEncoder,51.626893939393945,20.92438723840468,75.08474576271186,0.04246306711363,0.1787709497206704,0.2318840579710145,0.1454545454545454,0.9115850925445556,0.944359302520752
18_Ionosphere,AutoEncoder,94.18293149636432,82.87725872277115,89.62264150943396,0.7782322484394387,0.8607594936708861,0.85,0.8717948717948718,0.1189618110656738,0.1257929801940918
19_landsat,AutoEncoder,99.73104752060496,97.27645012610552,92.54272397721388,0.8108195834081866,0.8403547671840355,0.7246653919694073,1.0,2.864173650741577,2.9697906970977783
20_letter,AutoEncoder,99.73239544307668,94.26004827992176,91.45833333333331,0.6136964857512031,0.5858585858585859,0.4142857142857143,1.0,0.849118709564209,0.8753905296325684
21_Lymphography,AutoEncoder,84.88372093023257,20.833333333333332,75.55555555555556,0.3383639475502508,0.2666666666666666,0.1538461538461538,1.0,0.0977303981781005,0.1019010543823242
22_magic.gamma,AutoEncoder,93.79548151796776,87.91394255706628,86.46666666666667,0.7041713538630062,0.8079470198675497,0.7870967741935484,0.8299319727891157,3.6135287284851074,3.7800004482269287
23_mammography,AutoEncoder,77.46489603600646,12.979914825638852,88.53333333333333,0.127950921863235,0.1179487179487179,0.0692771084337349,0.396551724137931,5.443240165710449,5.600560188293457
24_mnist,AutoEncoder,99.999765026552,99.9976320151551,89.82902235861464,0.6455100315560518,0.6386292834890965,0.4691075514874142,1.0,3.828788280487061,3.9512381553649902
25_musk,AutoEncoder,99.91088725300273,95.77091191855584,89.33623503808488,0.4507800900122437,0.3717948717948718,0.2283464566929134,1.0,1.692739725112915,1.7417664527893066
26_optdigits,AutoEncoder,99.99872896436015,99.96371552975327,90.28753993610223,0.4788463558766206,0.40625,0.2549019607843137,1.0,2.8747973442077637,2.9629788398742676
27_PageBlocks,AutoEncoder,82.21727788158863,29.904826826790263,86.03213844252163,0.2525738764179253,0.3273809523809524,0.2941176470588235,0.3691275167785235,2.8407297134399414,2.9280495643615723
29_Pima,AutoEncoder,76.09401709401709,51.92249515862751,70.12987012987013,0.2682142082836754,0.4566929133858268,0.5576923076923077,0.3866666666666666,0.2808032035827636,0.2941422462463379
