Dataset,Model,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
16_http,PCA,66.11470217094589,1.9693950616761544,89.16666666666667,0.042961989937727,0.024024024024024,0.0125,0.3076923076923077,0.0030617713928222,0.0041091442108154
17_InternetAds,PCA,100.0,99.99999999999996,91.18644067796608,0.7781083953390552,0.8088235294117647,0.6790123456790124,1.0,5.3422019481658936,13.10206913948059
18_Ionosphere,PCA,82.51052430156908,77.7734836591595,74.52830188679245,0.4303255106441619,0.5970149253731343,0.7142857142857143,0.5128205128205128,0.0035810470581054,0.0043902397155761
19_landsat,PCA,75.08738405462014,46.70498540479794,79.38891765924392,0.2761855267173156,0.3914373088685015,0.4654545454545454,0.337730870712401,0.0096731185913085,0.0154464244842529
20_letter,PCA,94.403241838061,77.93906206656686,90.41666666666669,0.5129602619183004,0.5106382978723404,0.3692307692307692,0.8275862068965517,0.003788948059082,0.0054731369018554
21_Lymphography,PCA,90.69767441860463,36.11111111111111,86.66666666666667,0.2326252139407974,0.25,0.1666666666666666,0.5,0.0019183158874511,0.0025336742401123
22_magic.gamma,PCA,83.0490114433829,72.79108591922696,76.13333333333333,0.4423151883028023,0.5861271676300578,0.7232524964336662,0.4927113702623906,0.004159927368164,0.0061690807342529
23_mammography,PCA,69.3517194495886,10.935426529345712,88.3,0.1604655381960484,0.1375921375921376,0.0802292263610315,0.4827586206896552,0.003997802734375,0.0054988861083984
24_mnist,PCA,99.36392687626298,89.58698854050454,92.15256466462078,0.6984435469863766,0.6960950764006791,0.5338541666666666,1.0,0.0712964534759521,0.1073439121246337
25_musk,PCA,98.00077489345216,77.92860447925106,88.35690968443961,0.4192670178954487,0.3435582822085889,0.208955223880597,0.9655172413793104,0.0689167976379394,0.127115249633789
26_optdigits,PCA,97.54054603691088,62.81674477491711,90.73482428115015,0.4645576355776159,0.4032921810699588,0.256544502617801,0.9423076923076924,0.0172598361968994,0.0295500755310058
27_PageBlocks,PCA,75.25367665535153,23.51615956590473,84.17799752781211,0.1846229458997732,0.2685714285714285,0.2338308457711442,0.3154362416107382,0.0035851001739501,0.00498628616333
28_pendigits,PCA,86.5399440094129,41.6424676713009,89.56817079087821,0.2245312369162169,0.2007434944237918,0.1227272727272727,0.5510204081632653,0.0051677227020263,0.007455825805664
29_Pima,PCA,93.83760683760684,90.12955136146157,87.44588744588745,0.7169683747092637,0.8104575163398693,0.7948717948717948,0.8266666666666667,0.0016055107116699,0.0021431446075439
30_satellite,PCA,77.84848116461775,68.98087393106309,77.21387881926462,0.4232329789698716,0.5564516129032258,0.6831683168316832,0.4693877551020408,0.0067670345306396,0.0103702545166015
31_satimage-2,PCA,83.745001771524,28.175845424153007,89.54623779437105,0.1873227290830788,0.1333333333333333,0.0748663101604278,0.6086956521739131,0.0106430053710937,0.0139651298522949
32_shuttle,PCA,84.28579548015733,39.19941796977074,86.86666666666667,0.3312627847242297,0.3562091503267974,0.2529002320185615,0.6022099447513812,0.0042512416839599,0.0061655044555664
33_skin,PCA,60.955822110922256,39.18846395694251,76.66666666666667,0.20009282611333,0.328214971209213,0.4120481927710843,0.2727272727272727,0.003138780593872,0.0043354034423828
34_smtp,PCA,98.66622207402467,2.4390243902439024,89.93333333333334,0.0544792256584662,0.006578947368421,0.0033003300330033,1.0,0.0035820007324218,0.0047404766082763
35_SpamBase,PCA,93.66138625397885,87.73025353617257,83.76880443388757,0.6539334044671715,0.7821466524973433,0.8087912087912088,0.757201646090535,0.0093390941619873,0.0181691646575927
36_speech,PCA,100.0,100.0,87.43218806509945,0.3451434735398161,0.2404371584699453,0.1366459627329192,1.0,0.5980165004730225,1.027393817901611
37_Stamps,PCA,83.51851851851852,43.87064567985621,82.35294117647058,0.400378608698105,0.4705882352941176,0.3636363636363636,0.6666666666666666,0.001727819442749,0.0022304058074951
38_thyroid,PCA,74.23661251504213,5.002146512101191,88.60424028268551,0.0895123382136796,0.0979020979020979,0.0588235294117647,0.2916666666666667,0.0022668838500976,0.0030877590179443
39_vertebral,PCA,74.95590828924162,35.802339739732744,79.16666666666666,0.3030457633656632,0.4,0.3125,0.5555555555555556,0.0019221305847167,0.0025677680969238
40_vowels,PCA,96.28745690798198,68.56438393800875,89.47368421052632,0.4526315901684716,0.4102564102564102,0.2666666666666666,0.8888888888888888,0.001734972000122,0.0022945404052734
41_Waveform,PCA,97.93829614903171,74.7744897925677,89.93223620522748,0.4006116983463508,0.3246753246753247,0.1968503937007874,0.925925925925926,0.0041611194610595,0.0060267448425292
42_WBC,PCA,93.07692307692308,25.0,91.04477611940298,0.2521450639002564,0.25,0.1666666666666666,0.5,0.0020754337310791,0.002744436264038
43_WDBC,PCA,96.02803738317756,58.382352941176464,90.990990990991,0.3996821521072869,0.375,0.25,0.75,0.002723217010498,0.0035943984985351
44_Wilt,PCA,81.28397210930336,20.528506643487415,87.41355463347165,0.3016606652776598,0.3259259259259259,0.2303664921465968,0.5569620253164557,0.0028510093688964,0.0038444995880126
45_wine,PCA,99.07407407407408,91.66666666666666,87.17948717948718,0.568257570707744,0.5454545454545454,0.375,1.0,0.0020620822906494,0.00272798538208
46_WPBC,PCA,97.51552795031056,92.9093228200371,90.0,0.7801894976054939,0.8235294117647058,0.7,1.0,0.0016558170318603,0.0021426677703857
47_yeast,PCA,93.13922139544916,86.49695059742048,88.11659192825113,0.7442057029669343,0.8379204892966361,0.845679012345679,0.8303030303030303,0.002253770828247,0.0030477046966552
